1.0975000e+00 6.1517999e+02 0.0000000e+00 0.0000000e+00 2.1789657e-03 0.0000000e+00
1.1000000e+00 6.1237000e+02 0.0000000e+00 0.0000000e+00 2.1654317e-03 0.0000000e+00
1.1025000e+00 6.0991998e+02 0.0000000e+00 0.0000000e+00 2.1518978e-03 0.0000000e+00
1.1050000e+00 6.0747998e+02 0.0000000e+00 0.0000000e+00 2.1383638e-03 0.0000000e+00
1.1075000e+00 6.0478998e+02 0.0000000e+00 0.0000000e+00 2.1248299e-03 0.0000000e+00
1.1100000e+00 6.0210999e+02 0.0000000e+00 0.0000000e+00 2.1112959e-03 0.0000000e+00
1.1125000e+00 5.9923999e+02 0.0000000e+00 0.0000000e+00 2.0977620e-03 0.0000000e+00
1.1150000e+00 5.9638000e+02 0.0000000e+00 0.0000000e+00 2.0842280e-03 0.0000000e+00
1.1175000e+00 5.9392999e+02 0.0000000e+00 0.0000000e+00 2.0706941e-03 0.0000000e+00
1.1200000e+00 5.9147998e+02 0.0000000e+00 0.0000000e+00 2.0571601e-03 0.0000000e+00
1.1225000e+00 5.8878998e+02 0.0000000e+00 0.0000000e+00 2.0436262e-03 0.0000000e+00
1.1250000e+00 5.8610999e+02 0.0000000e+00 0.0000000e+00 2.0300923e-03 0.0000000e+00
1.1275000e+00 5.8325000e+02 0.0000000e+00 0.0000000e+00 2.0165583e-03 0.0000000e+00
1.1300000e+00 5.8040002e+02 0.0000000e+00 0.0000000e+00 2.0030244e-03 0.0000000e+00
1.1325000e+00 5.7794000e+02 0.0000000e+00 0.0000000e+00 1.9894904e-03 0.0000000e+00
1.1350000e+00 5.7547998e+02 0.0000000e+00 0.0000000e+00 1.9759565e-03 0.0000000e+00
1.1375000e+00 5.7298999e+02 0.0000000e+00 0.0000000e+00 1.9624225e-03 0.0000000e+00
1.1400000e+00 5.7051001e+02 0.0000000e+00 0.0000000e+00 1.9488886e-03 0.0000000e+00
1.1425000e+00 5.6800000e+02 0.0000000e+00 0.0000000e+00 1.9353546e-03 0.0000000e+00
1.1450000e+00 5.6548999e+02 0.0000000e+00 0.0000000e+00 1.9218207e-03 0.0000000e+00
1.1475000e+00 5.6297998e+02 0.0000000e+00 0.0000000e+00 1.9082867e-03 0.0000000e+00
1.1500000e+00 5.6046997e+02 0.0000000e+00 0.0000000e+00 1.8947528e-03 0.0000000e+00
1.1525000e+00 5.5797998e+02 0.0000000e+00 0.0000000e+00 1.8812188e-03 0.0000000e+00
1.1550000e+00 5.5550000e+02 0.0000000e+00 0.0000000e+00 1.8676849e-03 0.0000000e+00
1.1575000e+00 5.5301001e+02 0.0000000e+00 0.0000000e+00 1.8541509e-03 0.0000000e+00
1.1600000e+00 5.5051001e+02 0.0000000e+00 0.0000000e+00 1.8406170e-03 0.0000000e+00
1.1625000e+00 5.4800000e+02 0.0000000e+00 0.0000000e+00 1.8270830e-03 0.0000000e+00
1.1650000e+00 5.4548999e+02 0.0000000e+00 0.0000000e+00 1.8135491e-03 0.0000000e+00
1.1675000e+00 5.4297998e+02 0.0000000e+00 0.0000000e+00 1.8000151e-03 0.0000000e+00
1.1700000e+00 5.4047998e+02 0.0000000e+00 0.0000000e+00 1.7864812e-03 0.0000000e+00
1.1725000e+00 5.3797998e+02 0.0000000e+00 0.0000000e+00 1.7729472e-03 0.0000000e+00
1.1750000e+00 5.3548999e+02 0.0000000e+00 0.0000000e+00 1.7594133e-03 0.0000000e+00
1.1775000e+00 5.3319000e+02 0.0000000e+00 0.0000000e+00 1.7458793e-03 0.0000000e+00
1.1800000e+00 5.3090002e+02 0.0000000e+00 0.0000000e+00 1.7323454e-03 0.0000000e+00
1.1825000e+00 5.2894000e+02 0.0000000e+00 0.0000000e+00 1.7188114e-03 0.0000000e+00
1.1850000e+00 5.2698999e+02 0.0000000e+00 0.0000000e+00 1.7052775e-03 0.0000000e+00
1.1875000e+00 5.2479999e+02 0.0000000e+00 0.0000000e+00 1.6917435e-03 0.0000000e+00
1.1900000e+00 5.2262000e+02 0.0000000e+00 0.0000000e+00 1.6782096e-03 0.0000000e+00
1.1925000e+00 5.2023999e+02 0.0000000e+00 0.0000000e+00 1.6646756e-03 0.0000000e+00
1.1950000e+00 5.1787000e+02 0.0000000e+00 0.0000000e+00 1.6511417e-03 0.0000000e+00
1.1975000e+00 5.1544000e+02 0.0000000e+00 0.0000000e+00 1.6376078e-03 0.0000000e+00
1.2000000e+00 5.1301001e+02 0.0000000e+00 0.0000000e+00 1.6240738e-03 0.0000000e+00
1.2025000e+00 5.0959000e+02 0.0000000e+00 0.0000000e+00 1.6105399e-03 0.0000000e+00
1.2050000e+00 5.0617001e+02 0.0000000e+00 0.0000000e+00 1.5970059e-03 0.0000000e+00
1.2075000e+00 5.0289002e+02 0.0000000e+00 0.0000000e+00 1.5834720e-03 0.0000000e+00
1.2100000e+00 4.9962000e+02 0.0000000e+00 0.0000000e+00 1.5699380e-03 0.0000000e+00
1.2125000e+00 4.9635001e+02 0.0000000e+00 0.0000000e+00 1.5564041e-03 0.0000000e+00
1.2150000e+00 4.9309000e+02 0.0000000e+00 0.0000000e+00 1.5428701e-03 0.0000000e+00
1.2175000e+00 4.8981000e+02 0.0000000e+00 0.0000000e+00 1.5293362e-03 0.0000000e+00
1.2200000e+00 4.8654001e+02 0.0000000e+00 0.0000000e+00 1.5158022e-03 0.0000000e+00
1.2225000e+00 4.8326999e+02 0.0000000e+00 0.0000000e+00 1.5022683e-03 0.0000000e+00
1.2250000e+00 4.8001001e+02 0.0000000e+00 0.0000000e+00 1.4887343e-03 0.0000000e+00
1.2275000e+00 4.7673001e+02 0.0000000e+00 0.0000000e+00 1.4752004e-03 0.0000000e+00
1.2300000e+00 4.7345999e+02 0.0000000e+00 0.0000000e+00 1.4616664e-03 0.0000000e+00
1.2325000e+00 4.7019000e+02 0.0000000e+00 0.0000000e+00 1.4481325e-03 0.0000000e+00
1.2350000e+00 4.6692001e+02 0.0000000e+00 0.0000000e+00 1.4345985e-03 0.0000000e+00
1.2375000e+00 4.6364002e+02 0.0000000e+00 0.0000000e+00 1.4210646e-03 0.0000000e+00
1.2400000e+00 4.6037000e+02 0.0000000e+00 0.0000000e+00 1.4075306e-03 0.0000000e+00
1.2425000e+00 4.5710001e+02 0.0000000e+00 0.0000000e+00 1.3939967e-03 0.0000000e+00
1.2450000e+00 4.5384000e+02 0.0000000e+00 0.0000000e+00 1.3804627e-03 0.0000000e+00
1.2475000e+00 4.5057001e+02 0.0000000e+00 0.0000000e+00 1.3669288e-03 0.0000000e+00
1.2500000e+00 4.4729999e+02 0.0000000e+00 0.0000000e+00 1.3533948e-03 0.0000000e+00
1.2525000e+00 4.4403000e+02 0.0000000e+00 0.0000000e+00 1.3398609e-03 0.0000000e+00
1.2550000e+00 4.4076001e+02 0.0000000e+00 0.0000000e+00 1.3263269e-03 0.0000000e+00
1.2575000e+00 4.3748001e+02 0.0000000e+00 0.0000000e+00 1.3127930e-03 0.0000000e+00
1.2600000e+00 4.3420999e+02 0.0000000e+00 0.0000000e+00 1.2992590e-03 0.0000000e+00
1.2625000e+00 4.3094000e+02 0.0000000e+00 0.0000000e+00 1.2857251e-03 0.0000000e+00
1.2650000e+00 4.2767001e+02 0.0000000e+00 0.0000000e+00 1.2721911e-03 0.0000000e+00
1.2675000e+00 4.2439999e+02 0.0000000e+00 0.0000000e+00 1.2586572e-03 0.0000000e+00
1.2700000e+00 4.2113000e+02 0.0000000e+00 0.0000000e+00 1.2451232e-03 0.0000000e+00
1.2725000e+00 4.1785998e+02 0.0000000e+00 0.0000000e+00 1.2315893e-03 0.0000000e+00
1.2750000e+00 4.1459000e+02 0.0000000e+00 0.0000000e+00 1.2180554e-03 0.0000000e+00
1.2775000e+00 4.1132001e+02 0.0000000e+00 0.0000000e+00 1.2045214e-03 0.0000000e+00
1.2800000e+00 4.0804999e+02 0.0000000e+00 0.0000000e+00 1.1909875e-03 0.0000000e+00
1.2825000e+00 4.0478000e+02 0.0000000e+00 0.0000000e+00 1.1774535e-03 0.0000000e+00
1.2850000e+00 4.0151001e+02 0.0000000e+00 0.0000000e+00 1.1639196e-03 0.0000000e+00
1.2875000e+00 3.9823999e+02 0.0000000e+00 0.0000000e+00 1.1503856e-03 0.0000000e+00
1.2900000e+00 3.9497000e+02 0.0000000e+00 0.0000000e+00 1.1368517e-03 0.0000000e+00
1.2925000e+00 3.9170001e+02 0.0000000e+00 0.0000000e+00 1.1233177e-03 0.0000000e+00
1.2950000e+00 3.8842999e+02 0.0000000e+00 0.0000000e+00 1.1097838e-03 0.0000000e+00
1.2975000e+00 3.9257001e+02 0.0000000e+00 0.0000000e+00 1.0962498e-03 0.0000000e+00
1.3000000e+00 3.9670999e+02 0.0000000e+00 0.0000000e+00 1.0827159e-03 0.0000000e+00
1.3025000e+00 4.0192001e+02 0.0000000e+00 0.0000000e+00 1.0691819e-03 0.0000000e+00
1.3050000e+00 4.0714002e+02 0.0000000e+00 0.0000000e+00 1.0556480e-03 0.0000000e+00
1.3075000e+00 4.0532001e+02 0.0000000e+00 0.0000000e+00 1.0421140e-03 0.0000000e+00
1.3100000e+00 4.0350000e+02 0.0000000e+00 0.0000000e+00 1.0285801e-03 0.0000000e+00
1.3125000e+00 4.0167001e+02 0.0000000e+00 0.0000000e+00 1.0150461e-03 0.0000000e+00
1.3150000e+00 3.9984000e+02 0.0000000e+00 0.0000000e+00 1.0015122e-03 0.0000000e+00
1.3175000e+00 3.9801999e+02 0.0000000e+00 0.0000000e+00 9.8797823e-04 0.0000000e+00
1.3200000e+00 3.9620999e+02 0.0000000e+00 0.0000000e+00 9.7444428e-04 0.0000000e+00
1.3225000e+00 3.9437000e+02 0.0000000e+00 0.0000000e+00 9.6091033e-04 0.0000000e+00
1.3250000e+00 3.9254001e+02 0.0000000e+00 0.0000000e+00 9.4737638e-04 0.0000000e+00
1.3275000e+00 3.9072000e+02 0.0000000e+00 0.0000000e+00 9.3384244e-04 0.0000000e+00
1.3300000e+00 3.8889999e+02 0.0000000e+00 0.0000000e+00 9.2030849e-04 0.0000000e+00
1.3325000e+00 3.8706000e+02 0.0000000e+00 0.0000000e+00 9.0677454e-04 0.0000000e+00
1.3350000e+00 3.8523001e+02 0.0000000e+00 0.0000000e+00 8.9324059e-04 0.0000000e+00
1.3375000e+00 3.8342001e+02 0.0000000e+00 0.0000000e+00 8.7970664e-04 0.0000000e+00
1.3400000e+00 3.8160001e+02 0.0000000e+00 0.0000000e+00 8.6617269e-04 0.0000000e+00
1.3425000e+00 3.7976999e+02 0.0000000e+00 0.0000000e+00 8.5263875e-04 0.0000000e+00
1.3450000e+00 3.7795001e+02 0.0000000e+00 0.0000000e+00 8.3910480e-04 0.0000000e+00
1.3475000e+00 3.7612000e+02 0.0000000e+00 0.0000000e+00 8.2557085e-04 0.0000000e+00
1.3500000e+00 3.7429999e+02 0.0000000e+00 0.0000000e+00 8.1203690e-04 0.0000000e+00
1.3525000e+00 3.7248001e+02 0.0000000e+00 0.0000000e+00 7.9850295e-04 0.0000000e+00
1.3550000e+00 3.7066000e+02 0.0000000e+00 0.0000000e+00 7.8496900e-04 0.0000000e+00
1.3575000e+00 3.6882001e+02 0.0000000e+00 0.0000000e+00 7.7143506e-04 0.0000000e+00
1.3600000e+00 3.6698999e+02 0.0000000e+00 0.0000000e+00 7.5790111e-04 0.0000000e+00
1.3625000e+00 3.6517001e+02 0.0000000e+00 0.0000000e+00 7.4436716e-04 0.0000000e+00
1.3650000e+00 3.6335001e+02 0.0000000e+00 0.0000000e+00 7.3083321e-04 0.0000000e+00
1.3675000e+00 3.6151999e+02 0.0000000e+00 0.0000000e+00 7.1729926e-04 0.0000000e+00
1.3700000e+00 3.5969000e+02 0.0000000e+00 0.0000000e+00 7.0376531e-04 0.0000000e+00
1.3725000e+00 3.5787000e+02 0.0000000e+00 0.0000000e+00 6.9023137e-04 0.0000000e+00
1.3750000e+00 3.5604999e+02 0.0000000e+00 0.0000000e+00 6.7669742e-04 0.0000000e+00
1.3775000e+00 3.5422000e+02 0.0000000e+00 0.0000000e+00 6.6316347e-04 0.0000000e+00
1.3800000e+00 3.5239002e+02 0.0000000e+00 0.0000000e+00 6.4962952e-04 0.0000000e+00
1.3825000e+00 3.5057001e+02 0.0000000e+00 0.0000000e+00 6.3609557e-04 0.0000000e+00
1.3850000e+00 3.4875000e+02 0.0000000e+00 0.0000000e+00 6.2256162e-04 0.0000000e+00
1.3875000e+00 3.4692001e+02 0.0000000e+00 0.0000000e+00 6.0902768e-04 0.0000000e+00
1.3900000e+00 3.4510001e+02 0.0000000e+00 0.0000000e+00 5.9549373e-04 0.0000000e+00
1.3925000e+00 3.4326999e+02 0.0000000e+00 0.0000000e+00 5.8195978e-04 0.0000000e+00
1.3950000e+00 3.4145001e+02 0.0000000e+00 0.0000000e+00 5.6842583e-04 0.0000000e+00
1.3975000e+00 3.4184000e+02 0.0000000e+00 0.0000000e+00 5.5489188e-04 0.0000000e+00
1.4000000e+00 3.4223999e+02 0.0000000e+00 0.0000000e+00 5.4135793e-04 0.0000000e+00
1.4025000e+00 3.4295001e+02 0.0000000e+00 0.0000000e+00 5.2782399e-04 0.0000000e+00
1.4050000e+00 3.4366000e+02 0.0000000e+00 0.0000000e+00 5.1429004e-04 0.0000000e+00
1.4075000e+00 3.4226999e+02 0.0000000e+00 0.0000000e+00 5.0075609e-04 0.0000000e+00
1.4100000e+00 3.4089002e+02 0.0000000e+00 0.0000000e+00 4.8722214e-04 0.0000000e+00
1.4125000e+00 3.3948999e+02 0.0000000e+00 0.0000000e+00 4.7368819e-04 0.0000000e+00
1.4150000e+00 3.3809000e+02 0.0000000e+00 0.0000000e+00 4.6015424e-04 0.0000000e+00
1.4175000e+00 3.3669000e+02 0.0000000e+00 0.0000000e+00 4.4662030e-04 0.0000000e+00
1.4200000e+00 3.3529999e+02 0.0000000e+00 0.0000000e+00 4.3308635e-04 0.0000000e+00
1.4225000e+00 3.3391000e+02 0.0000000e+00 0.0000000e+00 4.1955240e-04 0.0000000e+00
1.4250000e+00 3.3253000e+02 0.0000000e+00 0.0000000e+00 4.0601845e-04 0.0000000e+00
1.4275000e+00 3.3113000e+02 0.0000000e+00 0.0000000e+00 3.9248450e-04 0.0000000e+00
1.4300000e+00 3.2973001e+02 0.0000000e+00 0.0000000e+00 3.7895055e-04 0.0000000e+00
1.4325000e+00 3.2834000e+02 0.0000000e+00 0.0000000e+00 3.6541661e-04 0.0000000e+00
1.4350000e+00 3.2695999e+02 0.0000000e+00 0.0000000e+00 3.5188266e-04 0.0000000e+00
1.4375000e+00 3.2556000e+02 0.0000000e+00 0.0000000e+00 3.3834871e-04 0.0000000e+00
1.4400000e+00 3.2416000e+02 0.0000000e+00 0.0000000e+00 3.2481476e-04 0.0000000e+00
1.4425000e+00 3.2276999e+02 0.0000000e+00 0.0000000e+00 3.1128081e-04 0.0000000e+00
1.4450000e+00 3.2139002e+02 0.0000000e+00 0.0000000e+00 2.9774686e-04 0.0000000e+00
1.4475000e+00 3.1998999e+02 0.0000000e+00 0.0000000e+00 2.8421292e-04 0.0000000e+00
1.4500000e+00 3.1859000e+02 0.0000000e+00 0.0000000e+00 2.7067897e-04 0.0000000e+00
1.4525000e+00 3.1720001e+02 0.0000000e+00 0.0000000e+00 2.5714502e-04 0.0000000e+00
1.4550000e+00 3.1582001e+02 0.0000000e+00 0.0000000e+00 2.4361107e-04 0.0000000e+00
1.4575000e+00 3.1442001e+02 0.0000000e+00 0.0000000e+00 2.3007712e-04 0.0000000e+00
1.4600000e+00 3.1303000e+02 0.0000000e+00 0.0000000e+00 2.1654317e-04 0.0000000e+00
1.4625000e+00 3.1163000e+02 0.0000000e+00 0.0000000e+00 2.0300923e-04 0.0000000e+00
1.4650000e+00 3.1023999e+02 0.0000000e+00 0.0000000e+00 1.8947528e-04 0.0000000e+00
1.4675000e+00 3.0885001e+02 0.0000000e+00 0.0000000e+00 1.7594133e-04 0.0000000e+00
1.4700000e+00 3.0745999e+02 0.0000000e+00 0.0000000e+00 1.6240738e-04 0.0000000e+00
1.4725000e+00 3.0606000e+02 0.0000000e+00 0.0000000e+00 1.4887343e-04 0.0000000e+00
1.4750000e+00 3.0466000e+02 0.0000000e+00 0.0000000e+00 1.3533948e-04 0.0000000e+00
1.4775000e+00 3.0328000e+02 0.0000000e+00 0.0000000e+00 1.2180554e-04 0.0000000e+00
1.4800000e+00 3.0189999e+02 0.0000000e+00 0.0000000e+00 1.0827159e-04 0.0000000e+00
1.4825000e+00 3.0050000e+02 0.0000000e+00 0.0000000e+00 9.4737638e-05 0.0000000e+00
1.4850000e+00 2.9910001e+02 0.0000000e+00 0.0000000e+00 8.1203690e-05 0.0000000e+00
1.4875000e+00 2.9770999e+02 0.0000000e+00 0.0000000e+00 6.7669742e-05 0.0000000e+00
1.4900000e+00 2.9632001e+02 0.0000000e+00 0.0000000e+00 5.4135793e-05 0.0000000e+00
1.4925000e+00 2.9492999e+02 0.0000000e+00 0.0000000e+00 4.0601845e-05 0.0000000e+00
1.4950000e+00 2.9354001e+02 0.0000000e+00 0.0000000e+00 2.7067897e-05 0.0000000e+00
1.4975000e+00 2.9341000e+02 0.0000000e+00 0.0000000e+00 1.3533948e-05 0.0000000e+00
1.5000000e+00 2.9328000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5025000e+00 2.9335001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5050000e+00 2.9342001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5075000e+00 2.9226001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5100000e+00 2.9110001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5125000e+00 2.8997000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5150000e+00 2.8884000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5175000e+00 2.8769000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.8105211e-03
1.5200000e+00 2.8654001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7621042e-02
1.5225000e+00 2.8539002e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.0528086e-02
1.5250000e+00 2.8425000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.3435130e-02
1.5275000e+00 2.8310001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6392526e-02
1.5300000e+00 2.8195999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.9349921e-02
1.5325000e+00 2.8081000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.3664215e-02
1.5350000e+00 2.7967001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.7978508e-02
1.5375000e+00 2.7851999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.2245031e-02
1.5400000e+00 2.7738000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.6511554e-02
1.5425000e+00 2.7623001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5648902e-02
1.5450000e+00 2.7507999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4786249e-02
1.5475000e+00 2.7394000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.3951960e-02
1.5500000e+00 2.7279999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.3117670e-02
1.5525000e+00 2.7164999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0386151e-01
1.5550000e+00 2.7051001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2460535e-01
1.5575000e+00 2.6935998e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4594447e-01
1.5600000e+00 2.6822000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6728359e-01
1.5625000e+00 2.6707001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.0442288e-01
1.5650000e+00 2.6592999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.4156217e-01
1.5675000e+00 2.6478000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.7841272e-01
1.5700000e+00 2.6364002e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.1526328e-01
1.5725000e+00 2.6248999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.5919335e-01
1.5750000e+00 2.6134000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0312341e-01
1.5775000e+00 2.6020001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4621342e-01
1.5800000e+00 2.5906000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.8930344e-01
1.5825000e+00 2.5791000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3207715e-01
1.5850000e+00 2.5676999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7485086e-01
1.5875000e+00 2.5561999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.1905294e-01
1.5900000e+00 2.5447000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6325502e-01
1.5925000e+00 2.5333000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.1145320e-01
1.5950000e+00 2.5220000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.5965137e-01
1.5975000e+00 2.5116000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.0762530e-01
1.6000000e+00 2.5013001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.5559924e-01
1.6025000e+00 2.4911000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.9376042e-01
1.6050000e+00 2.4809000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.3192161e-01
1.6075000e+00 2.4697000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.6596080e-01
1.6100000e+00 2.4586000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0000000e+00
1.6125000e+00 2.4474000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.9696894e-01
1.6150000e+00 2.4361000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.9393787e-01
1.6175000e+00 2.4249000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.9224825e-01
1.6200000e+00 2.4136999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.9055862e-01
1.6225000e+00 2.4024000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.6192825e-01
1.6250000e+00 2.3911999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.3329788e-01
1.6275000e+00 2.3800000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.0629723e-01
1.6300000e+00 2.3689000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.7929659e-01
1.6325000e+00 2.3576000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.7156435e-01
1.6350000e+00 2.3464000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.6383210e-01
1.6375000e+00 2.3351000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.5303543e-01
1.6400000e+00 2.3238001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.4223875e-01
1.6425000e+00 2.3126000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.5502674e-01
1.6450000e+00 2.3013001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.6781473e-01
1.6475000e+00 2.2901000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.8056734e-01
1.6500000e+00 2.2789999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.9331995e-01
1.6525000e+00 2.2677000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.9301593e-01
1.6550000e+00 2.2564999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.9271191e-01
1.6575000e+00 2.2453000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.6628263e-01
1.6600000e+00 2.2342000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.3985335e-01
1.6625000e+00 2.2228999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.0572933e-01
1.6650000e+00 2.2116000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.7160531e-01
1.6675000e+00 2.2003999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.3099612e-01
1.6700000e+00 2.1892000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.9038694e-01
1.6725000e+00 2.1780000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4866608e-01
1.6750000e+00 2.1667999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0694523e-01
1.6775000e+00 2.1555000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6782227e-01
1.6800000e+00 2.1442999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2869932e-01
1.6825000e+00 2.1330000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.8719362e-01
1.6850000e+00 2.1217999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4568791e-01
1.6875000e+00 2.1106000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0599882e-01
1.6900000e+00 2.0994000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.6630972e-01
1.6925000e+00 2.0882001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.2807542e-01
1.6950000e+00 2.0769000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.8984112e-01
1.6975000e+00 2.0699000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5834284e-01
1.7000000e+00 2.0628999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.2684456e-01
1.7025000e+00 2.0564999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.9656397e-01
1.7050000e+00 2.0502000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6628339e-01
1.7075000e+00 2.0398000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4643708e-01
1.7100000e+00 2.0295000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2659078e-01
1.7125000e+00 2.0189999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0644400e-01
1.7150000e+00 2.0085001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.6297227e-02
1.7175000e+00 1.9981000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6081433e-02
1.7200000e+00 1.9878000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.5865639e-02
1.7225000e+00 1.9774000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5683249e-02
1.7250000e+00 1.9670000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5500859e-02
1.7275000e+00 1.9564999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0629869e-02
1.7300000e+00 1.9461000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.5758880e-02
1.7325000e+00 1.9357001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.1127116e-02
1.7350000e+00 1.9253999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6495353e-02
1.7375000e+00 1.9150000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.4316707e-02
1.7400000e+00 1.9047000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.2138061e-02
1.7425000e+00 1.8942000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.9934653e-02
