   4.7000000e-01   1.9831052e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.7250000e-01   2.0150413e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.7500000e-01   2.0440460e+03   9.9920072e-17   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.7750000e-01   2.0605137e+03   4.5000000e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.8000000e-01   2.0163104e+03   9.0000000e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.8250000e-01   2.0547564e+03   2.9000000e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.8500000e-01   1.9037256e+03   4.9000000e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.8750000e-01   1.8469453e+03   1.0450000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.9000000e-01   1.9663525e+03   1.6000000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.9250000e-01   1.9214515e+03   2.3450000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.9500000e-01   2.0183312e+03   3.0900000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.9750000e-01   1.9327174e+03   3.8500000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0000000e-01   1.9054123e+03   4.6100000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0250000e-01   1.8852234e+03   5.2950000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0500000e-01   1.9292415e+03   5.9800000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0750000e-01   1.9205738e+03   6.5800000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.1000000e-01   1.9503530e+03   7.1800000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.1250000e-01   1.9492849e+03   7.7100000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.1500000e-01   1.8619682e+03   8.2400000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.1750000e-01   1.6109702e+03   8.6450000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.2000000e-01   1.8338779e+03   9.0500000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.2250000e-01   1.8827053e+03   9.3300000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.2500000e-01   1.9378101e+03   9.6100000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.2750000e-01   1.7659665e+03   9.7250000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.3000000e-01   1.9527136e+03   9.8400000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.3250000e-01   1.8500222e+03   9.9150000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.3500000e-01   1.9021771e+03   9.9900000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.3750000e-01   1.8946176e+03   9.9950000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.4000000e-01   1.8156302e+03   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.4250000e-01   1.8667711e+03   9.9900000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.4500000e-01   1.9107856e+03   9.9800000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.4750000e-01   1.8668908e+03   9.9650000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5000000e-01   1.8582507e+03   9.9500000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5250000e-01   1.8667733e+03   9.8800000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5500000e-01   1.8970512e+03   9.8100000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5750000e-01   1.8324060e+03   9.7500000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.6000000e-01   1.8188026e+03   9.6900000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.6250000e-01   1.8461931e+03   9.5850000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.6500000e-01   1.8333508e+03   9.4800000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.6750000e-01   1.8528797e+03   9.3750000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.7000000e-01   1.8255115e+03   9.2700000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.7250000e-01   1.8847556e+03   9.1750000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.7500000e-01   1.8469193e+03   9.0800000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
