Name:  Basalt
0.808	0.111
0.812	0.111
0.816	0.112
0.82	0.111
0.824	0.112
0.828	0.112
0.832	0.112
0.836	0.112
0.84	0.112
0.844	0.112
0.848	0.112
0.852	0.112
0.856	0.112
0.86	0.112
0.864	0.114
0.868	0.112
0.872	0.112
0.876	0.112
0.88	0.112
0.884	0.112
0.888	0.112
0.892	0.111
0.896	0.111
0.9	0.111
0.904	0.111
0.908	0.111
0.912	0.111
0.916	0.111
0.92	0.11
0.924	0.11
0.928	0.111
0.932	0.11
0.936	0.11
0.94	0.11
0.944	0.109
0.948	0.11
0.952	0.107
0.956	0.107
0.96	0.107
0.964	0.107
0.968	0.107
0.972	0.107
0.976	0.106
0.98	0.105
0.984	0.107
0.988	0.109
0.992	0.11
0.996	0.106
1	0.105
1.004	0.106
1.008	0.106
1.012	0.104
1.016	0.104
1.02	0.104
1.024	0.104
1.028	0.104
1.032	0.104
1.036	0.104
1.04	0.105
1.044	0.106
1.048	0.104
1.052	0.103
1.056	0.104
1.06	0.105
1.064	0.105
1.068	0.104
1.072	0.104
1.076	0.104
1.08	0.104
1.084	0.106
1.088	0.105
1.092	0.106
1.096	0.107
1.1	0.107
1.104	0.106
1.108	0.107
1.112	0.107
1.116	0.107
1.12	0.107
1.124	0.106
1.128	0.106
1.132	0.106
1.136	0.107
1.14	0.107
1.144	0.107
1.148	0.109
1.152	0.107
1.156	0.109
1.16	0.109
1.164	0.109
1.168	0.107
1.172	0.107
1.176	0.11
1.18	0.109
1.184	0.109
1.188	0.109
1.192	0.109
1.196	0.109
1.2	0.109
1.204	0.109
1.208	0.109
1.212	0.11
1.216	0.11
1.22	0.109
1.224	0.107
1.228	0.107
1.232	0.11
1.236	0.11
1.24	0.11
1.244	0.11
1.248	0.11
1.252	0.11
1.256	0.11
1.26	0.11
1.264	0.109
1.268	0.109
1.272	0.109
1.276	0.109
1.28	0.109
1.284	0.109
1.288	0.109
1.292	0.109
1.296	0.109
1.3	0.11
1.304	0.11
1.308	0.11
1.312	0.11
1.316	0.111
1.32	0.11
1.324	0.111
1.328	0.111
1.332	0.111
1.336	0.112
1.34	0.112
1.344	0.112
1.348	0.112
1.352	0.112
1.356	0.112
1.36	0.112
1.364	0.112
1.368	0.114
1.372	0.114
1.376	0.114
1.38	0.115
1.384	0.116
1.388	0.117
1.392	0.116
1.396	0.115
1.4	0.116
1.404	0.116
1.408	0.116
1.412	0.117
1.416	0.117
1.42	0.118
1.424	0.118
1.428	0.12
1.432	0.12
1.436	0.118
1.44	0.12
1.444	0.121
1.448	0.121
1.452	0.122
1.456	0.121
1.46	0.121
1.464	0.121
1.468	0.12
1.472	0.121
1.476	0.121
1.48	0.121
1.484	0.123
1.488	0.123
1.492	0.123
1.496	0.122
1.5	0.122
1.504	0.122
1.508	0.123
1.512	0.125
1.516	0.127
1.52	0.127
1.524	0.127
1.528	0.127
1.532	0.127
1.536	0.127
1.54	0.127
1.544	0.127
1.548	0.126
1.552	0.127
1.556	0.128
1.56	0.129
1.564	0.129
1.568	0.128
1.572	0.129
1.576	0.131
1.58	0.131
1.584	0.131
1.588	0.131
1.592	0.131
1.596	0.131
1.6	0.131
1.604	0.132
1.608	0.131
1.612	0.131
1.616	0.132
1.62	0.132
1.624	0.132
1.628	0.132
1.632	0.133
1.636	0.133
1.64	0.133
1.644	0.134
1.648	0.133
1.652	0.134
1.656	0.133
1.66	0.132
1.664	0.137
1.668	0.137
1.672	0.137
1.676	0.136
1.68	0.136
1.684	0.134
1.688	0.134
1.692	0.136
1.696	0.136
1.7	0.136
1.704	0.136
1.708	0.136
1.712	0.136
1.716	0.137
1.72	0.137
1.724	0.137
1.728	0.137
1.732	0.137
1.736	0.137
1.74	0.136
1.744	0.134
1.748	0.134
1.752	0.134
1.756	0.133
1.76	0.134
1.764	0.134
1.768	0.134
1.772	0.134
1.776	0.136
1.78	0.136
1.784	0.136
1.788	0.134
1.792	0.136
1.796	0.134
1.8	0.134
1.804	0.136
1.808	0.137
1.812	0.136
1.816	0.133
1.82	0.136
1.824	0.134
1.828	0.134
1.832	0.133
1.836	0.133
1.84	0.133
1.844	0.134
1.848	0.134
1.852	0.134
1.856	0.133
1.86	0.133
1.864	0.133
1.868	0.134
1.872	0.134
1.876	0.133
1.88	0.131
1.884	0.129
1.888	0.128
1.892	0.127
1.896	0.126
1.9	0.127
1.904	0.126
1.908	0.126
1.912	0.125
1.916	0.126
1.92	0.127
1.924	0.127
1.928	0.126
1.932	0.127
1.936	0.128
1.94	0.128
1.944	0.127
1.948	0.126
1.952	0.127
1.956	0.127
1.96	0.126
1.964	0.128
1.968	0.127
1.972	0.127
1.976	0.128
1.98	0.128
1.984	0.128
1.988	0.128
1.992	0.129
1.996	0.129
2	0.129
2.004	0.129
2.008	0.128
2.012	0.131
2.016	0.131
2.02	0.131
2.024	0.131
2.028	0.131
2.032	0.131
2.036	0.131
2.04	0.131
2.044	0.131
2.048	0.131
2.052	0.129
2.056	0.131
2.06	0.131
2.064	0.131
2.068	0.131
2.072	0.131
2.076	0.132
2.08	0.131
2.084	0.131
2.088	0.131
2.092	0.131
2.096	0.132
2.1	0.132
2.10043	0.1244
2.10128	0.123
2.10213	0.1231
2.10298	0.123
2.10383	0.1236
2.10469	0.1228
2.10554	0.1213
2.1064	0.1217
2.10725	0.1239
2.10811	0.1272
2.10897	0.1256
2.10983	0.1222
2.11068	0.1219
2.11154	0.123
2.1124	0.1243
2.11327	0.1242
2.11413	0.1239
2.11499	0.1233
2.11585	0.1234
2.11672	0.1242
2.11758	0.1236
2.11844	0.1225
2.11931	0.1208
2.12018	0.1186
2.12104	0.1215
2.12191	0.1243
2.12278	0.1235
2.12365	0.124
2.12452	0.1228
2.12539	0.1224
2.12626	0.1267
2.12713	0.1266
2.12801	0.1247
2.12888	0.1237
2.12975	0.1234
2.13063	0.1227
2.1315	0.1211
2.13238	0.1198
2.13326	0.1231
2.13414	0.1254
2.13501	0.1229
2.13589	0.1233
2.13677	0.1249
2.13765	0.124
2.13854	0.1248
2.13942	0.1242
2.1403	0.1221
2.14118	0.1204
2.14207	0.1192
2.14295	0.1214
2.14384	0.1235
2.14473	0.124
2.14561	0.1248
2.1465	0.1239
2.14739	0.1234
2.14828	0.123
2.14917	0.1208
2.15006	0.1209
2.15095	0.1235
2.15185	0.1234
2.15274	0.1218
2.15363	0.1207
2.15453	0.1209
2.15542	0.1232
2.15632	0.1247
2.15722	0.1236
2.15811	0.123
2.15901	0.1224
2.15991	0.1212
2.16081	0.1216
2.16171	0.1226
2.16261	0.1209
2.16352	0.1208
2.16442	0.1214
2.16532	0.1211
2.16623	0.1221
2.16713	0.1235
2.16804	0.1229
2.16894	0.1208
2.16985	0.1205
2.17076	0.122
2.17167	0.1212
2.17258	0.121
2.17349	0.122
2.1744	0.1228
2.17531	0.1231
2.17623	0.1237
2.17714	0.1222
2.17805	0.1215
2.17897	0.1223
2.17989	0.1219
2.1808	0.1217
2.18172	0.1227
2.18264	0.1225
2.18356	0.123
2.18448	0.1239
2.1854	0.1228
2.18632	0.1218
2.18724	0.1216
2.18816	0.1223
2.18909	0.1221
2.19001	0.1219
2.19094	0.1229
2.19186	0.1227
2.19279	0.1203
2.19372	0.1205
2.19464	0.1207
2.19557	0.1197
2.1965	0.1197
2.19743	0.12
2.19837	0.1216
2.1993	0.1226
2.20023	0.1226
2.20116	0.1212
2.2021	0.12
2.20303	0.1202
2.20397	0.1232
2.20491	0.1224
2.20585	0.122
2.20678	0.1218
2.20772	0.1199
2.20866	0.1203
2.20961	0.1203
2.21055	0.1196
2.21149	0.1211
2.21243	0.1216
2.21338	0.1211
2.21432	0.1222
2.21527	0.1222
2.21621	0.12
2.21716	0.118
2.21811	0.1176
2.21906	0.1207
2.22001	0.1235
2.22096	0.1226
2.22191	0.1212
2.22286	0.1218
2.22382	0.1217
2.22477	0.1198
2.22573	0.1199
2.22668	0.1222
2.22764	0.1224
2.2286	0.1207
2.22955	0.119
2.23051	0.1198
2.23147	0.1195
2.23243	0.1188
2.23339	0.1191
2.23436	0.1205
2.23532	0.1196
2.23628	0.1205
2.23725	0.1216
2.23821	0.1216
2.23918	0.1211
2.24015	0.1209
2.24112	0.1192
2.24208	0.1195
2.24305	0.1211
2.24402	0.1205
2.245	0.1202
2.24597	0.12
2.24694	0.1205
2.24791	0.1216
2.24889	0.1209
2.24987	0.1202
2.25084	0.1198
2.25182	0.1197
2.2528	0.1221
2.25378	0.1229
2.25476	0.121
2.25574	0.1201
2.25672	0.1196
2.2577	0.1202
2.25868	0.121
2.25967	0.1198
2.26065	0.1197
2.26164	0.1209
2.26263	0.1207
2.26361	0.1213
2.2646	0.121
2.26559	0.121
2.26658	0.1202
2.26757	0.1207
2.26856	0.1216
2.26956	0.1211
2.27055	0.1199
2.27155	0.1212
2.27254	0.1212
2.27354	0.1188
2.27453	0.1186
2.27553	0.1202
2.27653	0.121
2.27753	0.12
2.27853	0.1185
2.27953	0.1195
2.28054	0.1195
2.28154	0.1199
2.28254	0.1209
2.28355	0.121
2.28455	0.1209
2.28556	0.1189
2.28657	0.1174
2.28758	0.1185
2.28859	0.1193
2.2896	0.1204
2.29061	0.122
2.29162	0.1206
2.29263	0.1196
2.29365	0.1197
2.29466	0.1186
2.29568	0.1177
2.29669	0.1181
2.29771	0.1192
2.29873	0.1205
2.29975	0.12
2.30077	0.1184
2.30179	0.119
2.30281	0.1197
2.30384	0.12
2.30486	0.1188
2.30588	0.1173
2.30691	0.1192
2.30794	0.1213
2.30896	0.1199
2.30999	0.1195
2.31102	0.1205
2.31205	0.1202
2.31308	0.1199
2.31412	0.1199
2.31515	0.1192
2.31618	0.1193
2.31722	0.1196
2.31825	0.1192
2.31929	0.1185
2.32033	0.1187
2.32137	0.1188
2.32241	0.12
2.32345	0.1209
2.32449	0.1206
2.32553	0.1203
2.32657	0.1206
2.32762	0.1199
2.32866	0.119
2.32971	0.1194
2.33076	0.1184
2.3318	0.1177
2.33285	0.1179
2.3339	0.1171
2.33495	0.118
2.33601	0.1192
2.33706	0.1187
2.33811	0.1174
2.33917	0.1175
2.34022	0.1185
2.34128	0.1195
2.34234	0.1175
2.34339	0.1169
2.34445	0.1175
2.34551	0.1191
2.34657	0.1206
2.34764	0.1208
2.3487	0.1197
2.34976	0.1194
2.35083	0.1176
2.3519	0.1177
2.35296	0.1184
2.35403	0.1185
2.3551	0.1176
2.35617	0.1187
2.35724	0.1192
2.35831	0.1187
2.35939	0.1182
2.36046	0.1197
2.36153	0.1204
2.36261	0.12
2.36369	0.1203
2.36476	0.1194
2.36584	0.1185
2.36692	0.1191
2.368	0.1196
2.36909	0.1183
2.37017	0.1183
2.37125	0.1189
2.37234	0.1177
2.37342	0.1176
2.37451	0.1181
2.3756	0.1197
2.37669	0.1194
2.37778	0.1178
2.37887	0.1174
2.37996	0.1188
2.38105	0.1196
2.38214	0.119
2.38324	0.1186
2.38433	0.119
2.38543	0.1184
2.38653	0.1184
2.38763	0.1188
2.38873	0.1191
2.38983	0.1188
2.39093	0.1192
2.39203	0.1197
2.39314	0.1192
2.39424	0.1181
2.39535	0.1177
2.39645	0.1178
2.39756	0.1188
2.39867	0.1192
2.39978	0.1185
2.40089	0.1181
2.402	0.1191
2.40312	0.1188
2.40423	0.1178
2.40535	0.1176
2.40646	0.1186
2.40758	0.1179
2.4087	0.1165
2.40982	0.1176
2.41094	0.1188
2.41206	0.1194
2.41318	0.1198
2.4143	0.1189
2.41543	0.1166
2.41655	0.1164
2.41768	0.1184
2.41881	0.1185
2.41994	0.1181
2.42107	0.1174
2.4222	0.1149
2.42333	0.1159
2.42446	0.118
2.4256	0.117
2.42673	0.1175
2.42787	0.119
2.429	0.1189
2.43014	0.1168
2.43128	0.1173
2.43242	0.1179
2.43356	0.1179
2.43471	0.1172
2.43585	0.1164
2.43699	0.1163
2.43814	0.1176
2.43929	0.1185
2.44043	0.1181
2.44158	0.1163
2.44273	0.1147
2.44388	0.1164
2.44504	0.1177
2.44619	0.1174
2.44734	0.1164
2.4485	0.1166
2.44966	0.1175
2.45081	0.1174
2.45197	0.1171
2.45313	0.1166
2.45429	0.1172
2.45545	0.1171
2.45662	0.1175
2.45778	0.1182
2.45895	0.1172
2.46011	0.1168
2.46128	0.1172
2.46245	0.1164
2.46362	0.1169
2.46479	0.1174
2.46596	0.1172
2.46714	0.1163
2.46831	0.115
2.46949	0.1158
2.47066	0.1176
2.47184	0.1169
2.47302	0.1176
2.4742	0.1172
2.47538	0.1159
2.47656	0.1148
2.47774	0.1151
2.47893	0.1163
2.48011	0.1167
2.4813	0.1156
2.48249	0.1156
2.48368	0.1157
2.48487	0.115
2.48606	0.1146
2.48725	0.115
2.48844	0.1157
2.48964	0.1164
2.49083	0.1159
2.49203	0.116
2.49323	0.1163
2.49443	0.1146
2.49563	0.1144
2.49683	0.1151
2.49803	0.1163
2.49924	0.116
2.50044	0.1136
2.50165	0.1139
2.50286	0.1139
2.50406	0.1142
2.50527	0.1146
2.50648	0.1141
2.5077	0.114
2.50891	0.1154
2.51012	0.1167
2.51134	0.1157
2.51256	0.1136
2.51377	0.1133
2.51499	0.1146
2.51621	0.1155
2.51743	0.1155
2.51866	0.1149
2.51988	0.1139
2.52111	0.1147
2.52233	0.1143
2.52356	0.115
2.52479	0.1156
2.52602	0.1152
2.52725	0.1156
2.52848	0.1147
2.52971	0.1121
2.53095	0.1122
2.53218	0.1127
2.53342	0.1127
2.53466	0.1124
2.5359	0.1131
2.53714	0.114
2.53838	0.1143
2.53962	0.1136
2.54087	0.1134
2.54211	0.1122
2.54336	0.1116
2.54461	0.1131
2.54586	0.1139
2.54711	0.112
2.54836	0.1126
2.54961	0.1121
2.55087	0.1106
2.55212	0.1101
2.55338	0.1129
2.55464	0.1156
2.55589	0.1172
2.55716	0.1165
2.55842	0.114
2.55968	0.1097
2.56094	0.1077
2.56221	0.1081
2.56348	0.1084
2.56474	0.1114
2.56601	0.1154
2.56728	0.1127
2.56855	0.109
2.56983	0.1105
2.5711	0.1131
2.57238	0.1109
2.57365	0.1115
2.57493	0.1118
2.57621	0.1088
2.57749	0.1114
2.57877	0.1149
2.58005	0.1127
2.58134	0.1109
2.58262	0.1085
2.58391	0.1077
2.5852	0.1102
2.58649	0.1078
2.58778	0.108
2.58907	0.1119
2.59036	0.113
2.59166	0.1118
2.59295	0.1065
2.59425	0.1002
2.59555	0.105
2.59685	0.1111
2.59815	0.1136
2.59945	0.1135
2.60076	0.1109
2.60206	0.1097
2.60337	0.1062
2.60467	0.104
2.60598	0.1062
2.60729	0.1084
2.6086	0.1095
2.60992	0.1115
2.61123	0.1123
2.61255	0.1119
2.61386	0.1127
2.61518	0.1099
2.6165	0.1045
2.61782	0.1083
2.61914	0.1076
2.62047	0.1072
2.62179	0.1126
2.62312	0.1141
2.62445	0.1109
2.62577	0.108
2.6271	0.1106
2.62844	0.1096
2.62977	0.1047
2.6311	0.1089
2.63244	0.1112
2.63378	0.1109
2.63511	0.1143
2.63645	0.1165
2.63779	0.1156
2.63914	0.1134
2.64048	0.1129
2.64183	0.1126
2.64317	0.1127
2.64452	0.1111
2.64587	0.1107
2.64722	0.1119
2.64857	0.1129
2.64992	0.1134
2.65128	0.1108
2.65264	0.1102
2.65399	0.1111
2.65535	0.1109
2.65671	0.1112
2.65807	0.1096
2.65944	0.1084
2.6608	0.1084
2.66217	0.1077
2.66353	0.103
2.6649	0.0978
2.66627	0.0977
2.66764	0.1012
2.66902	0.0977
2.67039	0.0957
2.67177	0.1028
2.67314	0.1048
2.67452	0.1008
2.6759	0.0958
2.67728	0.0975
2.67867	0.0985
2.68005	0.1012
2.68144	0.102
2.68282	0.0998
2.68421	0.0991
2.6856	0.0984
2.68699	0.0976
2.68839	0.097
2.68978	0.0967
2.69118	0.095
2.69257	0.0899
2.69397	0.0866
2.69537	0.0869
2.69677	0.0891
2.69818	0.0889
2.69958	0.0856
2.70099	0.0832
2.7024	0.0837
2.7038	0.0823
2.70522	0.0812
2.70663	0.0788
2.70804	0.0763
2.70945	0.0754
2.71087	0.0755
2.71229	0.078
2.71371	0.0798
2.71513	0.0789
2.71655	0.0769
2.71797	0.0738
2.7194	0.0694
2.72083	0.0691
2.72225	0.0713
2.72368	0.0691
2.72512	0.0683
2.72655	0.0716
2.72798	0.0735
2.72942	0.0726
2.73086	0.0731
2.73229	0.0727
2.73373	0.0689
2.73518	0.0668
2.73662	0.0666
2.73806	0.0636
2.73951	0.0607
2.74096	0.0605
2.74241	0.0644
2.74386	0.0667
2.74531	0.0664
2.74677	0.0652
2.74822	0.0645
2.74968	0.0641
2.75114	0.0632
2.7526	0.0615
2.75406	0.057
2.75552	0.0563
2.75699	0.0602
2.75845	0.0619
2.75992	0.0607
2.76139	0.0582
2.76286	0.0576
2.76433	0.0586
2.76581	0.0596
2.76728	0.0595
2.76876	0.0602
2.77024	0.0602
2.77172	0.0612
2.7732	0.0619
2.77469	0.0621
2.77617	0.0618
2.77766	0.0624
2.77915	0.061
2.78064	0.0601
2.78213	0.0612
2.78362	0.0623
2.78512	0.0602
2.78661	0.0586
2.78811	0.0593
2.78961	0.0612
2.79111	0.0618
2.79262	0.0627
2.79412	0.0634
2.79563	0.0634
2.79714	0.0627
2.79864	0.0628
2.80016	0.062
2.80167	0.0602
2.80318	0.0605
2.8047	0.0624
2.80622	0.0636
2.80774	0.0643
2.80926	0.0618
2.81078	0.0605
2.8123	0.0613
2.81383	0.0623
2.81536	0.0631
2.81689	0.0633
2.81842	0.0614
2.81995	0.0622
2.82148	0.0631
2.82302	0.063
2.82456	0.064
2.8261	0.0644
2.82764	0.0627
2.82918	0.0616
2.83072	0.0619
2.83227	0.0619
2.83382	0.0613
2.83537	0.0607
2.83692	0.0598
2.83847	0.0606
2.84002	0.0616
2.84158	0.0627
2.84314	0.0631
2.8447	0.0627
2.84626	0.0626
2.84782	0.0627
2.84939	0.0626
2.85095	0.0616
2.85252	0.0605
2.85409	0.0618
2.85566	0.0625
2.85724	0.0627
2.85881	0.0629
2.86039	0.0625
2.86197	0.062
2.86355	0.0626
2.86513	0.0617
2.86671	0.0619
2.8683	0.0623
2.86988	0.0621
2.87147	0.0617
2.87306	0.0625
2.87466	0.0633
2.87625	0.062
2.87785	0.0615
2.87945	0.0627
2.88104	0.0632
2.88265	0.0616
2.88425	0.0602
2.88585	0.0609
2.88746	0.0608
2.88907	0.0614
2.89068	0.0626
2.89229	0.0637
2.89391	0.0628
2.89552	0.0617
2.89714	0.0609
2.89876	0.0613
2.90038	0.0608
2.902	0.0604
2.90363	0.0601
2.90525	0.0602
2.90688	0.0612
2.90851	0.0616
2.91014	0.0612
2.91178	0.0606
2.91341	0.0605
2.91505	0.0617
2.91669	0.0612
2.91833	0.0614
2.91998	0.061
2.92162	0.0606
2.92327	0.0603
2.92492	0.0606
2.92657	0.061
2.92822	0.0616
2.92987	0.0605
2.93153	0.0607
2.93319	0.0624
2.93485	0.0628
2.93651	0.0617
2.93817	0.0613
2.93984	0.0602
2.94151	0.0601
2.94318	0.0609
2.94485	0.0606
2.94652	0.0601
2.94819	0.0609
2.94987	0.0618
2.95155	0.061
2.95323	0.0598
2.95491	0.0603
2.9566	0.06
2.95828	0.0607
2.95997	0.0618
2.96166	0.0613
2.96336	0.0614
2.96505	0.0614
2.96675	0.0598
2.96844	0.0595
2.97014	0.0599
2.97185	0.061
2.97355	0.0614
2.97526	0.0616
2.97696	0.0615
2.97867	0.0618
2.98039	0.0618
2.9821	0.0619
2.98382	0.061
2.98553	0.061
2.98725	0.0617
2.98897	0.0628
2.9907	0.0626
2.99242	0.0623
2.99415	0.0617
2.99588	0.0614
2.99761	0.0611
2.99935	0.0613
3.00108	0.0613
3.00282	0.0618
3.00456	0.0627
3.0063	0.0624
3.00804	0.0613
3.00979	0.0625
3.01154	0.0637
3.01329	0.0632
3.01504	0.0628
3.01679	0.0621
3.01855	0.0626
3.02031	0.0632
3.02207	0.0623
3.02383	0.063
3.02559	0.0637
3.02736	0.0636
3.02913	0.0631
3.0309	0.063
3.03267	0.0625
3.03444	0.0638
3.03622	0.064
3.038	0.0635
3.03978	0.0628
3.04156	0.063
3.04335	0.0629
3.04514	0.063
3.04692	0.0634
3.04872	0.0635
3.05051	0.0631
3.0523	0.0639
3.0541	0.064
3.0559	0.064
3.0577	0.0639
3.05951	0.0637
3.06131	0.0636
3.06312	0.0641
3.06493	0.064
3.06674	0.0636
3.06856	0.0637
3.07037	0.0634
3.07219	0.0628
3.07401	0.0642
3.07584	0.0653
3.07766	0.0647
3.07949	0.064
3.08132	0.0642
3.08315	0.064
3.08499	0.0637
3.08682	0.0631
3.08866	0.0626
3.0905	0.0626
3.09234	0.0632
3.09419	0.0631
3.09604	0.0636
3.09789	0.0643
3.09974	0.0641
3.10159	0.0637
3.10345	0.0638
3.10531	0.0637
3.10717	0.0646
